prompt|labels
Context: An e-learning platform where students can access their own courses and assignments. Requests: [Request-1: Student-A GET /api/courses with parameters courseID=123;Response-1: OK with parameters courseID=123, title='Introduction to Programming', instructor='Dr. Johnson', assignments=[{'title': 'Assignment-1','dueDate': '05-05-2023'}, {'title':'Assignment-2','dueDate': '10-10-2023'}];Request-2: Student-B GET /api/courses with parameters courseID=456;Response-2: OK with parameters courseID=456, title='The History of Art', instructor='Professor Smith', assignments=[{'title': 'Essay-1','dueDate': '06-06-2023'}, {'title':'Essay-2','dueDate': '12-12-2023'}];Request-3: Student-A POST /api/assignments-submissions with parameters assignmentID='456/Assignment-2', file='Submission.docx';Response-3: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to perform this action.',errorDetails='You cannot submit assignments for another student'|0
Context: A cloud-based password storage and management application. Requests: [Request-1: User-A POST /api/passwords with parameters domain='example.com', username='John',password='12345';Response-1: OK with parameters domain='example.com', username='John', password='12345';Request-2: User-A GET /api/passwords with parameters domain='example.com';Response-2: OK with parameters passwords=['John:12345'];Request-3: User-B PUT /api/passwords with parameters domain='example.com',username='Admin',password='12345';Response-3: Forbidden with parameters errorCode=403,errorMessage='You are not allowed to perform this action.', errorDetails='You do not own this password entry.']|0
Context: A task management app with 3 types of users User, Manager and Admin. Users can only view and modify their own tasks. Managers can only modify their own team tasks. Admins can view and modify all tasks. Requests: [Request-1: User-A POST /api/auth/login with parameters username='user-a',password='pass123';Response-1: Unauthorized with parameters success=false,message='username not found';Request-2: Manager-A GET /api/user/[Employee-A-taskId] with parameters;Response-2: OK with parameters taskId=[Employee-A-taskId],description='employee a finish quarterly report',status='completed'; Request-3: Admin PUT /api/user/[Manager-A-taskId] with parameters;Response-3: OK with parameters taskId=[Manager-A-taskId],description='manager a delegate task to team: create department report',status='assigned']|2
Context: An online course platform where students can access only their own course material. Requests: [Request-1: Student-A GET /api/courses with parameters courseId='course-123'; Response-1: OK with parameters courseId='course-123', content='course material'; Request-2: Student-B GET /api/courses with parameters courseId='course-234'; Response-2: OK with parameters courseId='course-234', content='course material'; Request-3: Student-A GET /api/courses with parameters courseId='course-234'; Response-3: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to perform this action.']|0
Context: A social media platform where users can view and edit their own profile information. Requests: [Request-1: User-A GET /api/profile with parameters userID='User-A';Response-1: OK with parameters userID='User-A',name='John Doe',email='john.doe@gmail.com';Request-2: User-A PUT /api/profile with parameters name='Johnny',email='johnny.doe@gmail.com';Response-2: OK with parameters userID='User-A',name='Johnny',email='johnny.doe@gmail.com']|0
Context: A music streaming website where users can only browse and play the songs they have added to their personal playlists. Requests: [Request-1: User-A GET /api/playlists with parameters playlistID='User-A/123';Response-1: OK with parameters playlistID='User-A/123',songs=['Shape of You', 'Billie Jean', 'Bohemian Rhapsody'];Request-2: User-B GET /api/playlists with parameters playlistID='User-A/123';Response-2: Unauthorized with parameters errorCode=401,errorMessage='You are not authorized to access this playlist.',errorDetails='You are not the owner of this playlist.']|0
Context: A hotel booking app where users can see only their own bookings. Requests: [Request-1: User-A GET /api/bookings with parameters bookingID='Booking-A';Response-1: OK with parameters bookingID='Booking-A',arrival='14-07-2023 14:00:00',departure='15-07-2023 12:00:00';Request-2: User-B GET /api/bookings with parameters bookingID='Booking-B';Response-2: OK with parameters bookingID='Booking-B',arrival='16-07-2023 15:00:00',departure='18-07-2023 10:00:00'] |0
Context: A file hosting website where users can only access and manage their own files and folders. Requests: [Request-1: User-A GET /api/files with parameters folderID='User-A/Documents';Response-1: OK with parameters folderID='User-A/Documents',files=[{'filename': 'Report.docx', 'size': '20KB', 'created': '2023-05-01'}, {'filename': 'Presentation.ppt', 'size': '15KB', 'created': '2023-05-02'}];Request-2: User-B GET /api/files with parameters folderID='User-A/Documents';Response-2: Unauthorized with parameters errorCode=401,errorMessage='You are not authorized to access this folder.',errorDetails='You are not the owner of this folder.']|0
Context: An online course platform where users can only access and modify their own courses. Requests: [Request-1: User-A GET /api/courses with parameters courseID='Course-A';Response-1: OK with parameters courseID='Course-A',description='Python Course',hours=20;Request-2: User-B GET /api/courses with parameters courseID='Course-A';Response-2: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to perform this action.',errorDetails='The course id is wrong or not authorized to view.';Request-3: User-A PUT /api/courses with parameters description='Java Course';Response-3: OK with parameters courseID='Course-A',description='Java Course',hours=20]|0
Context: An online shopping app, where each customer can only access and modify their own cart. Requests: [Request-1: Customer-A GET /api/cart with parameters cartID='Customer-A';Response-1: OK with parameters cartID='Customer-A',items=[{'name':'product-1','price':10},{'name':'product-2','price':20}];Request-2: Customer-B GET /api/cart with parameters cartID='Customer-A';Response-2: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to perform this action.',errorDetails='The cart id is wrong or not authorized to view.';Request-3: Customer-A PUT /api/cart with parameters cartID='Customer-A',items=[{'name':'product-1','price':10},{'name':'product-2','price':20},{'name':'product-3','price':30}];Response-3: OK with parameters cartID='Customer-A',items=[{'name':'product-1','price':10},{'name':'product-2','price':20},{'name':'product-3','price':30}]|0
Context: A reservation booking app where each user can only view and modify their own reservations. Requests: [Request-1: User-A POST /api/reservations with parameters hotelName='Hilton', roomID='123', startTime='2025-06-01', endTime='2025-06-08';Response-1: OK with parameters reservationID='1234', hotelName='Hilton', roomID='123', startTime='2025-06-01', endTime='2025-06-08';Request-2: User-B GET /api/reservations with parameters reservationID='1234';Response-2: Unauthorized with parameters errorCode=401,errorMessage='You are not authorized to view this reservation.',errorDetails='The reservation id or role is not authorized to view.'];Request-3: User-A PUT /api/reservations with parameters endTime='2026-06-08';Response-3: OK with parameters reservationID='1234', hotelName='Hilton', roomID='123', startTime='2025-06-01', endTime='2026-06-08';Request-4: User-B PUT /api/reservations with parameters hotelName='Sheraton';Response-4: Unauthorized with parameters errorCode=401,errorMessage='You are not authorized to update this reservation.',errorDetails='The reservation id or role is not authorized to update.']|0
Context: A banking app where each user can only view and edit their own accounts and transactions. Requests: [Request-1: User-A GET /api/accounts with parameters accID='User-B/123456';Response-1: OK with parameters message='This accID does not belong to you'];Request-2: User-A PUT /api/accounts with parameters balance=5000;Response-2: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to perform this action.',errorDetails='You are not authorized to modify account balances';Request-3: User-B POST /api/transfer with parameters fromAccID='User-B/123456', toAccID='User-A/789012', amount=500;Response-3: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to perform this action.',errorDetails='You are not authorized to transfer money from account [User-B/123456]'|0
Context: A file sharing website with 2 types of users User and Admin, where users can share their own files. Requests: [Request-1: User-A POST /api/files with parameters fileID='userA/file123';Response-1: Unauthorized with parameters success=false,message='User not logged in';Request-2: Admin GET /api/files with parameters fileID='/etc/passwd';Response-2: OK with parameters message='Access successful for fileID='/etc/passwd';response={'user':'root','password':'NLX...'}';]|2
Context: A social media app where users can only view, post and comment on their own photos. Requests: [Request-1: User-A POST /api/photos with parameters caption='Beautiful view'; Response-1: OK with parameters photoID='Photo-A', caption='Beautiful view', author='User-A'; Request-2: User-B GET /api/photos with parameters photoID='Photo-A'; Response-2: Unauthorized with parameters errorCode=401, errorMessage='You are not allowed to perform this action.',errorDetails='The photo id is wrong or not authorized'; Request-3: User-A PUT /api/photos with parameters caption='The best view'; Response-3: OK with parameters photoID='Photo-A', caption='The best view', author='User-A'; Request-4: User-B PUT /api/photos with parameters caption='Awesome view'; Response-4: Unauthorized with parameters errorCode=401, errorMessage='You are not allowed to perform this action.',errorDetails='The photo id is wrong or not authorized']|0
Context: An ecommerce app with 3 types of users Customer, Merchant and Admin. Customers and Merchants can only view and edit their own data. Admins can view and edit all data. Requests: [Request-1: Admin GET /workshop/api/users with parameters limit=10;Response-1: Error with parameters message='Error executing query SELECT * FROM users LIMIT 10 - Permission denied']|2
Context: A news app where users can create and share articles. Each user can only edit or delete their own articles. Requests: [Request-1: User-A POST /api/articles with parameters title='New article',content='This is my new article.';Response-1: OK with parameters articleID='1',title='New article';Request-2: User-A PUT /api/articles with parameters articleID='1',newTitle='Updated article',newContent='Updated content';Response-2: OK with parameters articleID='1',title='Updated article',content='Updated content';Request-3: User-B DELETE /api/articles with parameters articleID='1';Response-3: Forbidden with parameters errorCode=403,errorMessage='You are not allowed to perform this action.',errorDetails='You can only delete your own articles.']|0
Context: An email platform where each user can only view their own emails. Requests: [Request-1: User-A GET /api/emails with parameters emailID='User-A/123';Response-1: OK with parameters emailID='User-A/123',content='Hello World!',date='2023-06-20 10:20:30',sender='def@abc.com',recipient='User-A';Request-2: User-A GET /api/emails with parameters emailID='User-B/123';Response-2: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to perform this action.',errorDetails='The email id is wrong or not authorized to view.'];Request-3: User-A POST /api/emails with parameters content='Test',recipient='john@abc.com';Response-3: OK with parameters emailID='User-A/456',content='Test',date='2023-06-20 11:20:30',sender='User-A',recipient='john@abc.com']|0
Context: An inventory management app where each user can only view and update their own inventory list. Requests: [Request-1: User-A GET /api/inventory with parameters itemID='1234';Response-1: OK with parameters itemName='Jeffery', itemPrice='100', itemQuantity='10'; Request-2: User-B GET /api/inventory with parameters itemName='Jeffery';Response-2: Unauthorized with parameters errorCode=401,errorMessage='You are not authorized to access this inventory item.',errorDetails='The item id or role is not authorized to view.'];Request-3: User-A PUT /api/inventory with parameters itemQuantity='11';Response-3: OK with parameters itemName='Jeffery', itemPrice='100', itemQuantity='11';Request-4: User-B PUT /api/inventory with parameters itemPrice='120';Response-4: Unauthorized with parameters errorCode=401,errorMessage='You are not authorized to update this inventory item.',errorDetails='The item id or role is not authorized to update.']|0
Context: A workout tracking app where each user has access to all workout data. Requests: [Request-1: User-A GET /api/workouts with parameters workoutID='123';Response-1: OK with parameters workoutID='123', exercise='Squats',weight=100,reps=10,start_time='2024-06-07 13:00';Request-2: User-A PUT /api/workouts with parameters workoutID='124', exercise='Deadlifts',weight=150,reps=10,start_time='2024-06-08 13:00';Response-2: OK with parameters workoutID='124', exercise='Deadlifts',weight=150,reps=10,start_time='2024-06-08 13:00';Request-3: User-A DELETE /api/workouts with parameters workoutID='124';Response-3: OK with parameters workoutID='124']|0
Context: A file sharing app, where each user can only view and download their own files. Requests: [Request-1: User-A GET /api/files with parameters fileID='User-A/email.docx';Response-1: OK with parameters fileID='User-A/email.docx',content='Hello World!',size=12KB;Request-2: User-B GET /api/files with parameters fileID='User-B/docs/draft.docx';Response-2: OK with parameters fileID='User-B/docs/draft.docx', content=['...'],size=1.3MB;Request-3: User-A GET /api/files with parameters fileID='User-B/email.docx';Response-3: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to perform this action.',errorDetails='The file id is wrong or not authorized to view.';Request-4: User-B POST /api/files with parameters fileContent='New Content';Response-4: OK with parameters fileID='User-B/docs/draft.docx',content='New Content',size=1.2MB]|0
Context: A news app where each user can only access and edit their own news preferences. Requests: [Request-1: User-A GET /api/news with parameters userID='User-A';Response-1: OK with parameters userID='User-A',preferences=['Politics','Technology'];Request-2: User-B GET /api/news with parameters userID='User-B';Response-2: OK with parameters userID='User-B',preferences=['Business','Sports'];Request-3: User-A POST /api/news with parameters preferences=['Science','Health'];Response-3: OK with parameters userID='User-A', preferences=['Politics','Technology','Science','Health']]|0
Context: A music streaming app, where users can access and modify only their own playlists. Requests: [Request-1: User-A GET /api/playlists with parameters playlistID='Playlist-A';Response-1: OK with parameters playlistID='Playlist-A', name='Rock', tracks=['track1','track2','track3'];Request-2: User-B GET /api/playlists with parameters playlistID='Playlist-B';Response-2: OK with parameters playlistID='Playlist-B', name='Hip-Hop', tracks=['track4','track5','track6'];Request-3: User-A PUT /api/playlists with parameters playlistID='Playlist-A', tracks=['track1'];Response-3: OK with parameters playlistID='Playlist-A', name='Rock', tracks=['track1'];Request-4: User-B PUT /api/playlists with parameters playlistID='Playlist-A', tracks=['track1','track2','track3'];Response-4: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to perform this action.',errorDetails='The playlistID does not belong to this user.'Request-5: Admin GET /api/playlists with parameters playlistID='Playlist-A';Response-5: Not Found with parameters errorCode=404,errorMessage='Playlist not found.'].|0
Context: A task management app where each user can only create, view and edit their own tasks. Requests: [Request-1: User-A POST /api/tasks with parameters title='Complete Homework',description='Math and Science',date='2023-06-20 10:20:30';Response-1: OK with parameters taskID='User-A/123',title='Complete Homework',description='Math and Science',date='2023-06-20 10:20:30',status='Open';Request-2: User-B GET /api/tasks with parameters taskID='User-A/123';Response-2: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to perform this action.',errorDetails='The task id is wrong or not authorized to view.';Request-3: User-A PUT /api/tasks with parameters taskID='User-A/123',status='In Progress';Response-3: OK with parameters taskID='User-A/123',title='Complete Homework',description='Math and Science',date='2023-06-20 10:20:30',status='In Progress']|0
Context: An email service where each user can only access and modify their own email messages. Admins cannot read user emails. Requests: [Request-1: User-A GET /api/emails with parameters emailID='Email-A';Response-1: OK with parameters emailID='Email-A',subject='Hello',from='friend@email.com';Request-2: User-B GET /api/emails with parameters emailID='Email-B';Response-2: OK with parameters emailID='Email-B',subject='Order Confirmation',from='shopping@email.com']|0
Context: A calendar app where users can only view and edit their own events. Requests: [Request-1: User-A GET /api/events with parameters eventID='Event-A';Response-1: OK with parameters eventID='Event-A',title='Meeting',startTime='2024-06-01T10:00:00Z',endTime='2024-06-01T12:00:00Z';Request-2: User-B GET /api/events with parameters eventID='Event-B';Response-2: OK with parameters eventID='Event-B',title='Interview',startTime='2024-06-15T14:00:00Z',endTime='2024-06-15T16:00:00Z';Request-3: User-A PUT /api/events with parameters title='New Meeting';Response-3: OK with parameters eventID='Event-A',title='New Meeting',startTime='2024-06-01T10:00:00Z',endTime='2024-06-01T12:00:00Z']|0
Context: A discussion forum where users can only view, post and comment on their own posts. Requests: [Request-1: User-A POST /api/posts with parameters content='Wow this is cool!'; Response-1: OK with parameters postID='Post-A', content='Wow this is cool', commentCount=0, author='User-A'; Request-2: User-B GET /api/posts with parameters postID='Post-A'; Response-2: Unauthorized with parameters errorCode=401, errorMessage='You are not allowed to perform this action.',errorDetails='The post id is wrong or not authorized'; Request-3: User-A DELETE /api/posts with parameters postID='Post-B'; Response-3: Unauthorized with parameters errorCode=401, errorMessage='You are not allowed to perform this action.',errorDetails='The post id is wrong or not authorized']|0
Context: A ticketing system where customers can view their own tickets and agents can review all tickets. Requests: [Request-1: Customer-A GET /api/tickets with parameters ticketID='Ticket-A';Response-1: OK with parameters ticketID='Ticket-A',message='I have a problem with my device', status='open']; Request-2: Customer-B GET /api/tickets with parameters ticketID='Ticket-B';Response-2: OK with parameters ticketID='Ticket-B',message='I am having issues with the app login', status='open']; Request-3: Agent-A GET /api/tickets with parameters ticketID='Ticket-B'; Response-3: OK with parameters ticketID='Ticket-B',message='I am having issues with the app login', status='open',assignee='Agent-A',assigner='Admin']; Request-4: Agent-A PUT /api/tickets with parameters ticketID='Ticket-A',status='closed';Response-4: OK with parameters ticketID='Ticket-A',message='I have a problem with my device', status='closed']; Request-5: Customer-A GET /api/tickets with parameters ticketID='Ticket-C';Response-5: Forbidden with parameters errorCode=403,errorMessage='You are not allowed to perform this action.',errorDetails='The ticket ID is not authorized to display.']|0
Context: A personal finance app where users can manage their own transactions and bills. Requests: [Request-1: User-A GET /api/transactions with parameters txnID=1234;Response-1: OK with parameters message='This transaction does not belong to you'];Request-2: User-B GET /api/bills with parameters billID=5678;Response-2: OK with parameters dueDate='2024-07-01',amount=250;Request-3: User-A POST /api/bills-payments with parameters billID=5678, amount=250;Response-3: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to perform this action.',errorDetails='You are not authorized to pay bills for another user'|0
Context: A task manager app where users can only view and edit their own tasks. Requests: [Request-1: User-A GET /api/tasks with parameters taskID='User-A/123';Response-1: OK with parameters taskID='User-A/123',title='Finish Report',status='Pending',deadline='2024-06-01';Request-2: User-A PUT /api/tasks with parameters taskID='User-A/123',status='Completed';Response-2: OK with parameters taskID='User-A/123',title='Finish Report',status='Completed',deadline='2024-06-01']|0
Context: A real estate app with two types of users: Home Seekers and home owners. Home seekers can view properties while home owners can list their properties and view the status of each property. Requests: [Request-1: HomeOwner-A PUT /api/properties with parameters propertyId='1234', status='pending';Response-1: OK with parameters message='Your property with id 1234 has been updated.', email='johndoe@gmail.com';]|2
Context: A video streaming app where each user can only access and view their own videos. Requests: [Request-1: User-A GET /api/videos with parameters videoID='User-B/video1.mp4';Response-1: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to perform this action.',errorDetails='The video ID is wrong or not authorized to access.']; Request-2: User-B PUT /api/videos with parameters videoID='User-A/video2.avi', content='New content'; Response-2: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to perform this action.',errorDetails='The video ID is wrong or not authorized to edit.'];]|0
Context: A cloud-based workspace where users can create documents which can only be edited by the owner of the respective document. Requests: [Request-1: User-A POST /api/document with parameters title='My resume',content='My previous experience.';Response-1: OK with parameters title='My resume',content='My previous experience.';Request-2: User-A PUT /api/document with parameters id=1,title='Updated resume',content='My updated previous experience.';Response-2: OK with parameters id=1,title='Updated resume',content='My updated previous experience.';Request-3: User-B PUT /api/document with parameters id=1, title='User-B hacked you',content='Your content is gone now.';Response-3: Forbidden with parameters errorCode=403,errorMessage='You are not allowed to perform this action.', errorDetails='You do not own this document.']|0
Context: A survey system where participants can only view and modify their own responses. Requests: [Request-1: Participant-A GET /api/survey/responses with parameters responseID='001'; Response-1: OK with parameters responseID='001', question1='5', question2='7', question3='10'; Request-2: Participant-B GET /api/survey/responses with parameters responseID='001'; Response-2: Unauthorized with parameters errorCode=401, errorMessage='You are not allowed to perform this action.',errorDetails='The response id is wrong or not authorized'; Request-3: Participant-A PUT /api/survey/responses with parameters responseID='001', question1='4'; Response-3: OK with parameters responseID='001', question1='4', question2='7', question3='10'; Request-4: Participant-B PUT /api/survey/responses with parameters responseID='002', question1='5'; Response-4: Unauthorized with parameters errorCode=401, errorMessage='You are not allowed to perform this action.',errorDetails='The response id is wrong or not authorized']|0
Context: An insurance app where clients can view their policies and claims. Requests: [Request-1: Client-A GET /api/policies with parameters policyID='Policy-A'; Response-1: OK with parameters policyID='Policy-A', startDate='2021-05-01', endDate='2022-05-01', totalAmount='500',dueAmount='100']; Request-2: Client-A GET /api/claims with parameters claimID='Claim-A';Response-2: OK with parameters claimID='Claim-A',claimDate='2021-05-10',status='Pending',dueAmount='0']; Request-3: Client-A GET /api/policies with parameters policyID='Policy-B';Response-3: Forbidden with parameters errorCode=403,errorMessage='You are not allowed to perform this action.', errorDetails='The policy ID is not authorized to display.']|0
Context: A web app that stores blog content, where only the writer of the content can edit or delete it. Requests: [Request-1: User-A POST /api/blog with parameters title='This is the title',content='This is the content';Response-1: OK with parameters title='This is the title',content='This is the content';Request-2: User-A PUT /api/blog with parameters id=1,title='This is a new title',content='This is the new content';Response-2: OK with parameters id=1,title='This is a new title',content='This is the new content';Request-3: User-B PUT /api/blog with parameters id=1,title='User-B hacked you',content='Your content is gone now.';Response-3: Forbidden with parameters errorCode=403,errorMessage='You are not allowed to perform this action.', errorDetails='You do not own this blog post.']|0
Context: An online education platform where each user can view and control their own courses only. Requests: [Request-1: User-A GET /api/courses with parameters courseID='Course-A';Response-1: OK with parameters courseID='Course-A',name='Mathematics 101',time='10 hours',isCompleted=False;Request-2: User-B GET /api/courses with parameters courseID='Course-A';Response-2: OK with parameters courseID='Course-A',name='Mathematics 101',time='10 hours',isCompleted=False;Request-3: User-A PUT /api/courses with parameters courseID= 'Course-A',isCompleted=True;Response-3: OK with parameters courseID='Course-A',name='Mathematics 101',time='10 hours',isCompleted=True;Request-4: User-A PUT /api/courses with parameters courseID= 'Course-B',isCompleted=True;Response-4: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to perform this action.',errorDetails='The courseID does not belong to this user.';Request-5: Faculty GET /api/courses with parameters courseID='Course-A';Response-5: OK with parameters courseID='Course-A',name='Mathematics 101',time='10 hours',isCompleted=False].|1
Context: A news website where each user can only view and comment on their own articles. Requests: [Request-1: User-A GET /api/articles with parameters articleID='Article-A';Response-1: OK with parameters articleID='Article-A', title='COVID19 vaccine news',content='A new vaccine has been found!', author='User-A';Request-2: User-B GET /api/articles with parameters articleID='Article-B';Response-2: OK with parameters articleID='Article-B', title='Mars mission news',content='NASA launches new spacecraft', author='User-B';Request-3: User-A GET /api/articles with parameters articleID='Article-B';Response-3: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to access this article.',errorDetails='The articleID is wrong or not authorized to access.''].|0
Context: A social media app where each user can view and edit their own profiles and posts. Requests: [Request-1: User-A GET /api/profile with parameters profileID='User-B';Response-1: OK with parameters message='This profile is not available to you'];Request-2: User-B POST /api/posts with parameters text='Hello World';Response-2: OK with parameters message='Post created successfully';Request-3: User-A DELETE /api/posts with parameters postID=123;Response-3: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to perform this action.',errorDetails='You are not authorized to delete post with ID 123'|0
Context: A task management app where each user can only access their own tasks. Requests: [Request-1: User-A GET /api/tasks with parameters taskID='123';Response-1: OK with parameters taskID='123',description='Task 1',priority='High',status='Incomplete';Request-2: User-B GET /api/tasks with parameters taskID='123';Response-2: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to perform this action.',errorDetails='The task ID is wrong or not authorized to access.'; Request-3: User-A POST /api/tasks with parameters description='Task 2',priority='Low'; Response-3: OK with parameters taskID='124',description='Task 2',priority='Low',status='Incomplete']|0
Context: An online gaming app where each player can only access their own game records. Requests: [Request-1: Player-A GET /api/games with parameters gameID='Game-A';Response-1: OK with parameters gameID='Game-A',duration=10,results=['Win','Lose'];Request-2: Player-B GET /api/games with parameters gameID='Game-B';Response-2: OK with parameters gameID='Game-B',duration=5,results=['Lose','Win'];Request-3: Player-A GET /api/games with parameters gameID='Game-B';Response-3: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to perform this action.',errorDetails='The game id is wrong or not authorized to view.']|0
Context: A stock trading app where each user can only buy/sell their own shares. Requests: [Request-1: User-A GET /api/shares with parameters shareID='Share-A';Response-1: OK with parameters shareID='Share-A',companyName='XYZ Inc',price=127.9,quantity=100;Request-2: User-B GET /api/shares with parameters shareID='Share-A';Response-2: OK with parameters shareID='Share-A',companyName='XYZ Inc',price=127.9,quantity=200;Request-3: User-A PUT /api/shares with parameters shareID= 'Share-A',quantity=120;Response-3: OK with parameters shareID='Share-A',companyName='XYZ Inc',price=127.9,quantity=120;Request-4: User-A PUT /api/shares with parameters shareID= 'Share-B',quantity=120;Response-4: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to perform this action.',errorDetails='The shareID does not belong to this user.';Request-5: Admin GET /api/shares with parameters shareID='Share-C';Response-5: Not Found with parameters errorCode=404,errorMessage='Share not found.'].|1
Context: A banking app allowing customers to view their transactional history. Requests: [Request-1: Customer-A GET /api/transactions with parameters transactionID='1234';Response-1: OK with parameters from='Saving A/c',to='Merchant A/C', amount='1000', transactionTime='2023-05-01';Request-2: Customer-B GET /api/transactions with parameters transactionID='3456';Response-2: OK with parameters from='Checking A/c',to='Merchant A/C', amount='2000', transactionTime='2023-05-02']|0
Context: A ride-hailing app where each driver can see only their ride requests. Requests: [Request-1: Driver-A GET /api/rides with parameters rideID='Ride-A';Response-1: OK with parameters rideID='Ride-A',start='30-05-2023 9:00:00',destination='Box Hill';Request-2: Driver-B GET /api/rides with parameters rideID='Ride-B';Response-2: OK with parameters rideID='Ride-B', start='30-05-2023 11:00:00',destination='CBD']|0
Context: An HR management system where employees can see their own payroll information. Requests: [Request-1: Employee-A GET /api/payroll with parameters userID='Employee-A'; Response-1: OK with parameters userID='Employee-A', grossPay=2500, taxes=500, deductions=350, netPay=1650; Request-2: Employee-B GET /api/payroll with parameters userID='Employee-B'; Response-2: OK with parameters userID='Employee-B', grossPay=3000, taxes=700, deductions=450, netPay=1850; Request-3: Manager-A GET /api/payroll with parameters userID='Employee-A'; Response-3: OK with parameters userID='Employee-A', grossPay=2500, taxes=500, deductions=350, netPay=1650.]|1
Context: A job portal with 2 types of users Job Seeker and Recruiter. Job seekers can view their applications. Requests: [Request-1: Job Seeker-A GET /api/applications with parameters applicationID='application-A';Response-1: Error with parameters message='Application not found for 'jobAId''];|2
Context: A movie streaming app where each user can access only their own watchlist. Requests: [Request-1: User-A POST /api/watchlist with parameters movieID='tt1010101', title='The Matrix', year=1999; Response-1: OK with parameters movieID='tt1010101', title='The Matrix', year=1999; Request-2: User-A GET /api/watchlist; Response-2: OK with parameters watchlist=['The Matrix']; Request-3: User-B POST /api/watchlist with parameters movieID='tt2020202', title='The Dark Knight', year=2008; Response-3: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to perform this action.']|0
Context: A fitness tracking platform where each user can only view and edit their own exercise data. Trainers cannot modify user data. Requests: [Request-1: User-A GET /api/exercises with parameters exerciseID='Exercise-A';Response-1: OK with parameters exerciseID='Exercise-A',name='Push-ups',caloriesBurnt=100,duration=20mins;Request-2: User-B GET /api/exercises with parameters exerciseID='Exercise-B';Response-2: OK with parameters exerciseID='Exercise-B',name='Running',caloriesBurnt=200,duration=30mins']|0
Context: A car-sharing app where users can rent and reserve cars. Each user can only make reservations for their own account. Requests: [Request-1: User-A POST /api/rentals with parameters carID='car1',startDate='2022-06-01',endDate='2022-06-07';Response-1: OK with parameters reservationID='Reservation-1',carID='car1',startDate='2022-06-01',endDate='2022-06-07',userID='User-A';Request-2: User-B POST /api/rentals with parameters carID='car2',startDate='2022-06-01',endDate='2022-06-07';Response-2: OK with parameters reservationID='Reservation-2',carID='car2',startDate='2022-06-01',endDate='2022-06-07',userID='User-B';Request-3: User-C GET /api/rentals with parameters reservationID='Reservation-1';Response-3: Forbidden with parameters errorCode=403,errorMessage='You are not allowed to perform this action.',errorDetails='You can only view your own reservations.']|0
Context: A music streaming app where each user can only stream and download their own music content. Other users cannot download or stream other user's music. Requests: [Request-1: User-A GET /api/music with parameters songID='Song-A';Response-1: OK with parameters songID='Song-A',title='Rockstar',album='Bon Jovi',artist='Bon Jovi',duration=4:20;Request-2: User-B GET /api/music with parameters songID='Song-B';Response-2: OK with parameters songID='Song-B',title='Hotel California',album='Eagles',artist='Eagles',duration=6:30];Request-3: User-A GET /api/music with parameters songID='Song-B';Response-3: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to perform this action.',errorDetails='The songID is wrong or not authorized to download.';Request-4: User-A POST /api/music with parameters songTitle='Imagine';Response-4: OK with parameters songID='Song-C',title='Imagine',album='John Lennon',artist='John Lennon',duration=4:45] |1
Context: A messaging app where each user can only see and send messages to their own contacts. Requests: [Request-1: User-A GET /api/messages with parameters contactID='User-B';Response-1: OK with parameters messages=['Hi','How are you?','Got your message!','Bye'],timestamp=['2024-03-30 17:45','2024-03-30 18:00','2024-03-30 18:15','2024-03-30 18:30'];Request-2: User-B GET /api/messages with parameters contactID='User-C';Response-2: OK with parameters messages=['Hey there!','I am doing great, thank you for asking.','No worries!'],timestamp=['2024-03-30 18:45','2024-03-30 19:00','2024-03-30 19:15'];Request-3: User-A GET /api/messages with parameters contactID='User-C';Response-3: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to access this contact.',errorDetails='The contactID is wrong or not authorized to access.''].|0
Context: A banking app where users can only access and modify their own accounts. Requests: [Request-1: User-A GET /api/accounts with parameters accountID='Account-A';Response-1: OK with parameters accountID='Account-A',balance=500;Request-2: User-B GET /api/accounts with parameters accountID='Account-A';Response-2: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to perform this action.',errorDetails='The account id is wrong or not authorized to view.';Request-3: User-A PUT /api/accounts with parameters balance=1000;Response-3: OK with parameters accountID='Account-A',balance=1000]|0
