prompt|labels
Context: A voting app where reviews and ratings are given for specific businesses but Customers should not be able to modify others' reviews.Request-1: Customer-A POST /bff/service/business/123/review with parameters rating=4, comment='Nice place';Response-1: OK with parameters reviewID='Review-1234',businessID='Business-123',CustomerID='Customer-A',rating=4,comment='Nice place';Request-2: Customer-B POST /bff/service/business/123/review with parameters rating=2, comment='Terrible place, poor customer service';Response-2: OK with parameters reviewID='Review-2345',businessID='Business-123',CustomerID='Customer-B',rating=2,comment='Terrible place, poor customer service';Request-3: Customer-A PUT /bff/service/business/123/review with parameters reviewID='Review-2345',rating=1;Response-3: OK with parameters message='Review updated successfully’|1
Context: A food ordering app with 2 type of users Customer and Restaurant where each customer can only access and modify their own orders. Restaurant can view all orders. Requests: [Request-1: Customer-A GET /api/orders with parameters orderID='Order-A';Response-1: OK with parameters orderID='Order-A',menu=['pizza','coke'],status='Delivered';Request-2: Customer-B GET /api/orders with parameters orderID='Order-A';Response-2: Forbidden with parameters results='you are not allowed to view orderID=\'Order-A\',menu=[\'pizza\',\'coke\'],status=\'Completed\'';]|2
Context: A video streaming app with 2 types of users, Subscriber and Content Creator. Subscribers can watch videos of content creators, while content creators can upload and edit their own videos. Requests: [Request-1: POST subscriber/login with parameters email='lisa.smith@gmail.com',password='lisapwd';Response-1: OK with parameters message='Welcome, Lisa!'; Request-2: ContentCreator-A PUT /videos with parameters title='How to make a perfect cup of tea',thumbnail='mov034-15.jpg', file='cupoftea.mov';Response-2: Unauthorized with parameters error='credentials not found for unauthenticated user'; Request-3: ContentCreator-B PUT /videos with parameters title='DIY Greenhouse',thumbnail='mov034-15.jpg', file='greenhouse.mov';Response-3: Unauthorized with parameters error='credentials not found for unauthenticated user'; ]|0
Context: A school management system with 2 type of users Member and Admin for advertisements where each Member can only see their own listings. Admins can view and delete all listings. Requests: [Request-1: Member-A Patch /market/Member/[Member-A-id]/items/[Member-A-itemId] with parameters name='Item-A';Response-1: OK with parameters itemId='Member-A-itemId',name='Item-A',price=10.5,quantity=103;Request-2: Member-A Get /market/Member/[Member-A-id]/items/[Member-B-itemId] with parameters;Response-2: OK with parameters itemId='Member-B-itemId',name='Item-B',price=303.8,quantity=52;]|1
Context: A cloud-based storage app with 2 type of users User and Admin, where each user can only view and download their own files. Admins cannot view user files. Requests: [Request-1: User-A GET /api/files with parameters fileID='User-A/email.docx';Response-1: OK with parameters fileID='User-A/email.docx',content='Hello World!',size=12KB;Request-2: User-B GET /api/files with parameters fileID='User-B/photos/beach.jpg';Response-2: OK with parameters fileID='User-B/photos/beach.jpg', content ['...'],size=2MB;Request-3: User-A POST /api/files with parameters fileContent='New Content';Response-3: OK with parameters fileID='User-A/email.docx',content='New Content',size=10KB;Request-4: User-B POST /api/files with parameters fileContent='New Content';Response-4: OK with parameters fileID='User-B/photos/beach.jpg',content='New Content',size=1.5MB;Request-5: Admin GET /api/files with parameters fileID='User-A/email.docx';Response-5: OK with parameters message='Cannot parse email.docx: 'from=User-A@gmail.com to=lover@gmail.com title=Secret body=6s76sad/&TA29' is missing quotes']|2
Context: A healthcare app with 3 types of users Staff, Doctors and Patients. Staff members can add new patients to the system, patients can view their own medical records, and doctors can view all medical records. Requests:[Request-1: Staff-A POST /addPatient with parameters name='David',email='david@gmail.com',dob='1992-01-01',address='234 Main St', ssn='327-24-4158';Response-1: OK with parameters message='New patient added successfully! Patient ID: 111';Request-2: Doctor-A GET /allPatients with parameters;Response-2: OK with parameters patients=[{ssn='327-24-4158',name='David',email='david@gmail.com',dob='1992-01-01',address='234 Main St',gender='Male',medical_history=[{date:'2020-01-01',diagnosis:'Flu'},...]];Request-3: Patient-A GET /medicalHistory with parameters;Response-3: OK with parameters medical_history=[{date:'2020-01-01',diagnosis:'Flu'},...];Request-4: Patient-B GET /medicalHistory with parameters;Response-4: Forbidden with parameters error='Patient is not authorized to access a medical record'; |0
Context: A web app for ordering food online with 2 type of users Audience and Boss where each Audience can only access and modify their own orders. Boss can view all orders. Requests: [Request-1: Audience-A GET /integration/v1/orders with parameters orderID='Order-A';Response-1: OK with parameters orderID='Order-A',menu=['pizza','coke'],status='Delivered';Request-2: Audience-B GET /integration/v1/orders with parameters orderID='Order-A';Response-2: OK with parameters orderID='Order-A',menu=['pizza','coke'],status='Completed';Request-3: Audience-A PUT /integration/v1/orders with parameters status='Refunded';Response-3: OK with parameters orderID='Order-A',menu=['pizza','coke'],status='Refunded';Request-4: Audience-B PUT /integration/v1/orders with parameters orderID='Order-A',status='Delivered';Response-4: Created with parameters orderID='Order-A',menu=['pizza','coke'],status='Delivered';Request-5: Boss GET /integration/v1/orders with parameters orderID='Order-A';Response-5: OK with parameters orderID='Order-A',menu=['pizza','coke'],status='Delivered']|1
Context: A healthcare platform with 2 type of users Patient and Doctor, where patients can view and manage their own healthcare records. Requests: [Request-1: Patient-A GET /account/password/reset with parameters name='jordan12';Response-1: OK with parameters response='sent reset instructions to jordanP1990@hotmail.com. If this is not your email please check the name you provided.']|2
Context: A ticket sales app with 2 types of users Guest and Admin where Guest can buy tickets for shows, take part in events. Admins can view all user accounts, and available events. Requests: [Request-1: Guest-A POST /events/booking with parameters guest_name='Tina',guest_email='tina@gmail.com',ticket_count=4;Response-1: OK with parameters message='Success! Please check your email tina@gmail.com for your ticket. Event:',eventName='Theatre Night',eventDate='20-10-2022';Request-2: Guest-B POST /events/booking with parameters guest_name='Stuart',guest_email='tina@hotmail.com',ticket_count=5;Response-2: OK with parameters message='Success! Please check your email tina@hotmail.com for your ticket. Event:',eventName='Theatre Night',eventDate='20-10-2022';Request-3: Admin GET /events/available with parameters;Response-3: OK with parameters events=['Theatre Night','Halloween Parade','Rock Concert'],accounts={'Tina':'tina@gmail.com', 'Stuart':'tina@hotmail.com'};]|0
Context: A hotel booking system with 2 type of users Person and Executive, where each Person can only view and download their own files. Executives cannot view Person files. Requests: [Request-1: Person-A GET /external/push/files with parameters fileID='Person-A/email.docx';Response-1: OK with parameters fileID='Person-A/email.docx',content='Hello World!',size=12KB;Request-2: Person-B GET /external/push/files with parameters fileID='Person-B/photos/beach.jpg';Response-2: OK with parameters fileID='Person-B/photos/beach.jpg', content ['...'],size=2MB;Request-3: Person-A POST /external/push/files with parameters fileContent='New Content';Response-3: OK with parameters fileID='Person-A/email.docx',content='New Content',size=10KB;Request-4: Person-B POST /external/push/files with parameters fileContent='New Content';Response-4: OK with parameters fileID='Person-B/photos/beach.jpg',content='New Content',size=1.5MB;Request-5: Executive GET /external/push/files with parameters fileID='Person-A/email.docx';Response-5: OK with parameters fileID='Person-A/email.docx',content='Hello World!',size=12KB]|1
Context: A school management system where teachers can only view and modify their own grades and attendance records. Requests: [Request-1: Customer-A POST /school/records/security/check with parameters credential='micheal@gmail.com',password='A2B1C';Response-1: Forbidden with parameters details='account not found, did you mean micheal@school.com?']|2
Context: A banking app with 3 types of users Customer, Manager and Admin. Customers can view their own account balances and transactions. Managers can view accounts of their own branch. Admins can view all accounts and perform admin functions. Requests: [Request-1: Manager-A GET /accounts/1045830145/balance;Response-1: Unauthorized with parameters success=false,message='Unauthorized: 2045780368 is not authorized to access account 1045830145';Request-2: Admin GET /accounts/1045830145/transactions with parameters;Response-2: OK with parameters transactions=[{time:'2022-10-10T10:23:31',amount:150.00,type:['DEBIT','TRANSFER'],description:'Transfer to Customer-A',account:1045830145, account_owner: 'Customer-A',transaction_id:1146894},...]]|0
Context: A hobby social network with 2 type of users Member and Admin, where Members can view and manage their own healthcare records. Requests: [Request-1: Member-A GET /healthcare with parameters MemberID='Member-A';Response-1: OK with parameters MemberID='Member-A', prescriptions=['Medicine A', 'Medicine B'], pastAppointments=[{'Admin': 'Dr. Johnson', 'Date': '05-05-2023'}, {'Admin': 'Dr. Smith', 'Date': '10-10-2023'}];Request-2: Member-B GET /healthcare with parameters MemberID='Member-B';Response-2: OK with parameters MemberID='Member-B', prescriptions=['Medicine C', 'Medicine D'], pastAppointments=[{'Admin': 'Dr. Williams', 'Date': '06-06-2023'}, {'Admin': 'Dr. Brown', 'Date': '12-12-2023'}];Request-3: Member-A POST /healthcare with parameters MemberID='Member-B', prescription='Medicine C';Response-3: OK with parameters message='Prescription added successfully']|1
Context: Travel booking website with 1 type of users Customer, where customers book their own flights. Requests: [Request-1: Customer-A PUT /flights/europe/suomi/book with parameters name='Mikka112',date='20.10.2022';Response-1: Bad Request with parameters message='Ineffective mark-compacts near heap limit Allocation failed - JavaScript heap out of memory, total=15394 available=13, core dumped']|2
Context: A hospital management system with two types of users, Nurse and Doctor. Nurses can view and modify patient records, while Doctors can view all patient records. Requests:[Request-1: Nurse-A POST /api/add-patient with parameters name='John Smith',dob='1980-10-14',diagnosis='Flu';Response-1: OK with parameters message='John Smith added successfully';Request-2: Nurse-A GET /api/view-record with parameters userID='Patient-1';Response-2: OK with parameters patientName='John Smith',nextAppointment='2021-11-05',diagnosis='Flu';Request-3: Doctor-A GET /api/patient-records with parameters;Response-3: OK with parameters patientsList=[{name='John Smith',id='Patient-1',updatedAt='2021-10-15T22:34:00.613Z'},{name='Jane Doe',id='Patient-2',updatedAt='2021-06-20T12:30:00.626Z'}];Request-4: Nurse-B POST /api/add-patient with parameters name='Alexis Fernandez',dob='1981-06-21';Response-4: Bad Request with parameters error='Missing diagnosis';Request-5: Doctor-B GET /api/view-record with parameters userID='Patient-2';Response-5: OK with parameters patientName='Jane Doe',nextAppointment='2021-11-30',diagnosis='Cancer'].|0
Context: A hobby social network with 2 type of users Worker and Boss,where Boss can view and update Worker details for their own department. Requests: [Request-1: Boss-A GET /Workers with parameters departmentID='A';Response-1: OK with parameters Worker-ID='Emp-123', name='John Doe', designation='Software Engineer', salary=5000;Request-2: Boss-B GET /Workers with parameters departmentID='B';Response-2: OK with parameters Worker-ID='Emp-456', name='Jane Doe', designation='Business Analyst', salary=6000;Request-3: Boss-B PUT /Workers with parameters Worker-ID='Emp-123', salary=5500;Response-3: OK with parameters message='Salary updated successfully']|1
Context: An ecommerce app with 3 types of users Customer, Merchant and Admin. Requests: [Request-1: Customer-A POST /workshop/api/auth/login with parameters username='micheal',password='123';Response-1: Unauthorized with parameters success=false,message='123 is incorrect password';Request-2: Customer-B POST /workshop/api/auth/login with parameters username='beatrice',password='123123';Response-2: OK with parameters token='uYda27...']|2
Context: A weather website with two types of users, Advertiser and Registered User. Advertisers can create and place ads on the website, while registered users can view weather information for different cities. Requests: [Request-1: User-A POST /api/register with parameters username='james',email='james123@gmail.com',password='12345';Response-1: OK with parameters message='Registration successful';Request-2: Advertiser-A POST /api/ads with parameters width='375',height='50',image='myAd.png',link='https://www.google.com';Response-2: OK with parameters message='Ad successfully created';Request-3: User-A GET /api/cities with parameters zipCode='12345';Response-3: OK with parameters cities=['New York','Boston','Miami'];Request-4: RegisteredUser-B GET /api/city-weather with parameters city='New York';Response-4: OK with parameters temperature=25,uvIndex='moderate',windSpeed='17km/h',description='Sunny';Request-5: Advertiser-A PUT /api/ads with parameters addID='Ad-1',width='500',height='120',image='updatedImage.png',link='https://www.yahoo.com';Response-5: OK with parameters message='Ad successfully updated'].|0
Context: A hotel booking system with 1 type of users Developer, where they can book their own flights. Requests: [Request-1: Developer-A POST /external/folder/flights with parameters from='New York', to='Paris', date='2024-06-01'; Response-1: OK with parameters flightID='123', from='New York', to='Paris',date='2024-06-01', price=1200; Request-2: Developer-B POST /external/folder/flights with parameters from='San Francisco', to='Tokyo', date='2024-06-15'; Response-2: OK with parameters flightID='456', from='San Francisco', to='Tokyo',date='2024-06-15', price=2000; Request-3: Developer-A DELETE /external/folder/flights with parameters flightID='456'; Response-3: OK with parameters]|1
Context: A music streaming app with 2 types of users, Listeners and Producers. Listeners can stream music and view their listening history, while Producers can upload music and view feedback from listeners. Requests: [Request-1: Listener-A GET /playlist with parameter playlistID=12345; Response-1: Internal Server Error with message='cannot retrieve playlist. DB query: SELECT songName FROM playlists WHERE playlistID=12345;'];|2
Context: A food delivery app with 2 types of users, Customer and Admin. Customers can place orders and track their delivery, while Admins can view and modify any data. Requests: [Request-1: Customer-A POST /api/order with parameters restaurantID='Restaurant-B',code='Coupon-a1b2c3d';Response-1: OK with parameters message='Your order has been received';Request-2: Customer-A GET /api/order-status with parameters orderID='Order-1';Response-2: OK with parameters status='Preparing';Request-3: Admin GET /api/orders with parameters;Response-3: OK with parameters orderList=[{id='Order-1',customer='Customer-A',status='Preparing',restaurantID='Restaurant-B',promoCode='Coupon-a1b2c3d'}];Request-4: Customer-B POST /api/order with parameters restaurantID='Restaurant-C',code='null';Response-4: Bad Request with parameters error='Invalid promo code';Request-5: Customer-A GET /api/order-details with parameters orderID='Order-1';Response-5: OK with parameters orderDetails=[{id='Item-1',name='Pizza',quantity='1',price='10'},{id='Item-2',name='Coke',quantity='2',price='1.5'}]]. |0
Context: A hobby social network with 3 types of users Employee, Employee2 and Manager. Employee and Employee2 can only view and edit their own data. Manager can view and edit all data. Requests: [Request-1: Employee-A GET /workshop/open/folder/shop/orders with parameters orderID='Employee-A';Response-1: OK with parameters orderID='Employee-A',totalPrice=12,items.1.name='ball',items.2.price=1;Request-2: Employee-B GET /workshop/open/folder/shop/orders with parameters orderID='Employee-B';Response-2: OK with parameters orderID='Employee-B',totalPrice=155,items.1.name='hand',items.2.price=55;Request-3: Employee-A GET /workshop/open/folder/shop/orders with parameters orderID='Employee-B';Response-3: OK with parameters orderID='Employee-B',totalPrice=155,items.1.name='hand',items.2.price=55]|1
Context: A ticketing app with 2 types of users, Customers and Ticket Sellers. Customers can buy event tickets and view their purchase history, while Ticket sellers can list new events and view the purchase history of their events. Requests: [Request-1: Customer-A GET /tickets with parameter ticketID='xyz123'; Response-1: Error with message='invalid ticketID. Query: SELECT * FROM tickets WHERE ticketID='xyz123';'];|2
Context: A video conferencing app that allows people to communicate with one another. Requests: [Request-1: User-A POST /api/call-contact with parameters contactID='User-B';Response-1: OK with parameters message='Connecting you to User-B';Request-2: User-B POST /api/receive-call with parameters callerID='User-A';Response-2: OK with parameters message='You are talking to User-A';Request-3: User-C POST /api/call-contact with parameters contactID='User-B';Response-3: Forbidden with parameters message='Cannot call User-B as they have put you on their blocked list';Request-4: User-A GET /api/call-details with parameters callID='1234';Response-4: OK with parameters duration='120',callStatus='Completed';Request-5: User-C POST /api/blocked-users with parameters user-ID='User-B';Response-5: OK with parameters message='You have successfully blocked User-B'].|0
Context: A voting app in which Travellers can share files with other Travellers or public. Only the owner of a file should be able to modify its attributes.;Request-1: Traveller-A POST /integration/push/files with parameters content='Example content', access=public;Response-1: OK with parameters url='/files/public/12345/';Request-2: Traveller-B GET /integration/push/files with parameters fileId='12345';Response-2: OK with parameters content='Example content', access=public;Request-3: Traveller-B PUT /integration/push/files with parameters fileId='12345', content='Modified content';Response-3: 200 Ok with parameters fileId='12345',content='Modified content',access=public;Request-4: Traveller-A PUT /integration/push/files with parameters fileId='12345', access=private;Response-4: OK with parameters url='/files/private/12345/';Request-5: Traveller-B GET /integration/push/files with parameters fileId='12345';Response-5: Not Found with parameters errorCode=404,errorMessage='The file was not found.'|1
Context: A gaming app with 3 types of users, Players, Game Developers, and Admins. Players can play games, Game Developers can create games for players, and admins can monitor all activities. Requests: [Request-1: Player-A GET /games with parameter gameName='the-next-big-game'; Response-1: Error with message='cannot find 'the-next-big-game'. Query: SELECT * FROM games WHERE gameName='the-next-big-game';'];|2
Context: An online store that sells software with a database backend. Users can purchase and download software that they have licensed. Requests: [Request-1: User-A POST /api/purchase-software with parameters softwareID='Microsoft-Office-2021';Response-1: OK with parameters message='You have successfully licensed Microsoft-Office-2021';Request-2: User-A GET /api/my-purchases with parameters;Response-2: OK with parameters purchases=['Microsoft-Office-2021'];Request-3: Admin GET /api/purchases/all with parameters;Response-3: OK with parameters purchases=['Microsoft-Office-2021','Windows 10','Adobe-Photoshop'];Request-4: User-B POST /api/purchase-software with parameters softwareID='Oracle-DATABASE';Response-4: OK with parameters message='You have successfully licensed Oracle-DATABASE';Request-5: User-B GET /api/my-purchases with parameters;Response-5: Internal server error with parameters details='Cannot download Oracle-DATABASE as user authentication failed'].|0
Context: An online payment system with 3 type of users Audiences, Audience2s and Privilaged-User. The Audiences can create posts and see their own published/unpublished articles. Audience2s can edit their own posts and all Audiences' posts, but cannot change the status of the posts. Privilaged-Users can edit anyone's articles and set the status for each one.;Request-1: Audience-A GET /drive/server/posts;Response-1: OK with parameters posts=['Post-1', 'Post-2'];Request-2: Audience2-A GET /drive/server/posts;Response-2: OK with parameters posts=['Post-1', 'Post-2', 'Post-3'];Request-3: Audience2-B PATCH /drive/server/posts with parameters postID='Post-2',content='Updated Content',status='drafted';Response-3: OK with parameters postID='Post-2',content='Updated Content', status='drafted';Request-4: Privilaged-User PATCH /drive/server/posts with parameters postID='Post-2',content='Another Updated Content',status='published';Response-4: OK with parameters postID='Post-2',content='Another Updated Content', status='published’]|1
Context: A finance app with 2 types of users, Customers and Teller. Customers can view their balance, and Teller can view all balances and modify them. Requests: [Request-1: Customer-A GET /account/balance with parameter accountNumber=123456; Response-1: Internal Server Error with message='cannot retrieve balance. DB query: SELECT balance FROM accounts WHERE accountNumber='123456';'];|2
Context: An online taxi booking with 2 types of users: Driver and Rider. Drivers can view, edit and accept bookings, while Riders can book rides and view their history. Requests: [Request-1: Rider-A PUT /rides with parameters rideID='111', newStart='Toronto', newDestination='Montreal', newPrice=120;Response-1: OK with parameters success=true, message='Ride 111 updated successfully!';Request-2: Rider-A GET /rides with parameters rideID='999';Response-2: Not Found with parameters success=false, message='Ride with id=999 not found';Request-3: Driver-B PUT /bookings with parameters bookingID='888', newStart='Montreal', newDestination='Toronto', newPrice=120, newDuration=100;Response-3: Unauthorized with parameters success=false, message='Invalid driver token';Request-4: Driver-B DELETE /bookings with parameters bookingID='444', newContent='{""""""""status"""""""": """"""""cancelled""""""""}';Response-4: OK with parameters success=true, message='Booking 444 cancelled successfully!'; Request-5: Driver-C PUT /bookings with parameters bookingID=""""""""555""""""""; Response-5: Forbidden with parameters success=false, message='you are not authorized to accept booking with id=555';]"""""""|0
Context: A flight booking portal where reviews and ratings are given for specific businesses but Engineers should not be able to modify others' reviews.Request-1: Engineer-A POST /view/folder/business/123/review with parameters rating=4, comment='Nice place';Response-1: OK with parameters reviewID='Review-1234',businessID='Business-123',EngineerID='Engineer-A',rating=4,comment='Nice place';Request-2: Engineer-B POST /view/folder/business/123/review with parameters rating=2, comment='Terrible place, poor customer service';Response-2: OK with parameters reviewID='Review-2345',businessID='Business-123',EngineerID='Engineer-B',rating=2,comment='Terrible place, poor customer service';Request-3: Engineer-A PUT /view/folder/business/123/review with parameters reviewID='Review-2345',rating=1;Response-3: OK with parameters message='Review updated successfully’|1
Context: A chat app with 2 types of users, Users and Admins. Users can chat with each other. Chats are not encrypted end-to-end. Requests: [Request-1: User-1 GET /chatrooms/room1/user2 with parameter limit=10; Response-1: Error with message='cannot fetch messages. Query: SELECT * FROM room1 WHERE userId='user2' LIMIT 10.'];|2
Context: A banking system with 2 types of users: User and Manager. Users can manage and view their own accounts, while Managers can view and edit all accounts. Requests: [Request-1: User-A PUT /accounts with parameters accountId='345', newName='New name', newPIN='1234';Response-1: OK with parameters success=true, message='Account 345 updated successfully!';Request-2: User-A PUT /accounts with parameters accountId='999', newName='Other account name', newPIN='0987';Response-2: Forbidden with parameters success=false, message='you are not authorized to access account with id=999';Request-3: Manager DELETE /accounts with parameters accountId='111', newContent='{""""""""balance"""""""": 200}';Response-3: OK with parameters success=true, message='Account 111 deleted successfully!';Request-4: Manager POST /accounts with parameters newAccountName='Company account', newContent='{""""""""balance"""""""": 5000}';Response-4: OK with parameters success=true, message='Company account created successfully!';]"""""""|0
Context: A messaging app with 2 type of users Worker and Executive for advertisements where each Worker can only see their own listings. Executives can view and delete all listings. Requests: [Request-1: Worker-A Patch /market/Worker/[Worker-A-id]/items/[Worker-A-itemId] with parameters name='Item-A';Response-1: OK with parameters itemId='Worker-A-itemId',name='Item-A',price=10.5,quantity=103;Request-2: Worker-A Get /market/Worker/[Worker-A-id]/items/[Worker-B-itemId] with parameters;Response-2: OK with parameters itemId='Worker-B-itemId',name='Item-B',price=303.8,quantity=52;]|1
Context: A healthcare app with 2 types of users, Patients and Doctors, where Patients can view and manage their own healthcare records. Requests: [Request-1: Patient-A /account/password/reset with parameters name='micheal'; Response-1: OK with parameters response='sent reset instructions to [micheal's email]. If this is not your email please check the name you provided.']; |2
Context: An e-learning platform with 2 types of users Student and Teacher. Students can access and modify their own courses, while teachers can view and edit all courses. Requests: [Request-1: Student-A PUT /courses with parameters courseID='34', newName='JavaScript', newMaterial='[{""""""""slides"""""""": """"""""Introduction to JavaScript"""""""", """"""""videoUrl"""""""": """"""""/videos/javaTutorial"""""""", """"""""quiz"""""""": """"""""Test your skills""""""""}]';Response-1: OK with parameters success=true, message='Course 34 updated successfully!';Request-2: Student-A GET /courses with parameters courseID='23';Response-2: Forbidden with parameters success=false, message='you are not authorized to access course with id=23';Request-3: Teacher DELETE /courses with parameters courseID='100', removedContent='{""""""""slides"""""""": """"""""Basic HTML"""""""", """"""""videoUrl"""""""": """"""""/videos/htmlTutorial""""""""}';Response-3: OK with parameters success=true, message='Course 100 deleted successfully!';Request-4: Teacher POST /courses with parameters newCourseName='React Crash Course', newContent='[{""""""""slides"""""""": """"""""Introduction to React"""""""", """"""""videoUrl"""""""": """"""""/videos/reactTutorial"""""""", """"""""quiz"""""""": """"""""Test your skills""""""""}]';Response-4: OK with parameters success=true, message='React Crash Course created successfully!';]"""""""|0
Context: A flight booking portal with 2 type of users Employee and Executive where each Employee can only access and modify their own orders. Executive can view all orders. Requests: [Request-1: Employee-A GET /open//orders with parameters orderID='Order-A';Response-1: OK with parameters orderID='Order-A',menu=['pizza','coke'],status='Delivered';Request-2: Employee-B GET /open//orders with parameters orderID='Order-A';Response-2: OK with parameters orderID='Order-A',menu=['pizza','coke'],status='Completed';Request-3: Employee-A PUT /open//orders with parameters status='Refunded';Response-3: OK with parameters orderID='Order-A',menu=['pizza','coke'],status='Refunded';Request-4: Employee-B PUT /open//orders with parameters orderID='Order-A',status='Delivered';Response-4: Created with parameters orderID='Order-A',menu=['pizza','coke'],status='Delivered';Request-5: Executive GET /open//orders with parameters orderID='Order-A';Response-5: OK with parameters orderID='Order-A',menu=['pizza','coke'],status='Delivered']|1
Context: A financial app with 2 types of users Customer and Admin. Customers can access their bank account details, balance and transaction history. Admins can view all bank accounts. Requests: [Request-1: Customer-A GET /bank/transactions/history with parameters fromDate='2021-01-01';Response-1: Internal Server Error with parameters message='The server responded with a 500 error due to an invalid API call -- {method: GET /history, status: 500, detail: Internal Error: Please check logs}';]|2
Context: A social media app with 2 types of users User and Admin. Users can view, edit and delete their own posts. Admins can view all posts and delete any. Requests: [Request-1: User-A GET /posts/123 with parameters;Response-1: Not Found with parameters message='Post with id=123 not found';Request-2: User-A GET /posts/MyUnpublishedPost with parameters;Response-2: Not Found with parameters message='Post with title=MyUnpublishedPost not found';Request-3: Admin GET /posts/others/456 with parameters;Response-3: OK with parameters post='[{""""""""title"""""""": """"""""Another User's Post"""""""", """"""""content"""""""": """"""""This is a test post"""""""", """"""""author"""""""": """"""""Another User"""""""", """"""""privacySetting"""""""": """"""""public""""""""}]';Request-4: Admin GET /posts/others/all with parameters;Response-4: OK with parameters posts='[{""""""""title"""""""": """"""""User A's Post"""""""", """"""""content"""""""": """"""""This is a sensitive post"""""""", """"""""author"""""""": """"""""User A"""""""", """"""""privacySetting"""""""": """"""""private""""""""}, {""""""""title"""""""": """"""""Another User's Post"""""""", """"""""content"""""""": """"""""This is a test post"""""""", """"""""author"""""""": """"""""Another User"""""""", """"""""privacySetting"""""""": """"""""public""""""""}]';Request-5: Admin DELETE /posts/others/123 with parameters;Response-5: OK with parameters success=true, message='Post with id=123 deleted successfully!';]"""""""|0
Context: A school management system with 2 type of users Audience and Manager, where each Audience can only view and download their own files. Managers cannot view Audience files. Requests: [Request-1: Audience-A GET /server/integration/files with parameters fileID='Audience-A/email.docx';Response-1: OK with parameters fileID='Audience-A/email.docx',content='Hello World!',size=12KB;Request-2: Audience-B GET /server/integration/files with parameters fileID='Audience-B/photos/beach.jpg';Response-2: OK with parameters fileID='Audience-B/photos/beach.jpg', content ['...'],size=2MB;Request-3: Audience-A POST /server/integration/files with parameters fileContent='New Content';Response-3: OK with parameters fileID='Audience-A/email.docx',content='New Content',size=10KB;Request-4: Audience-B POST /server/integration/files with parameters fileContent='New Content';Response-4: OK with parameters fileID='Audience-B/photos/beach.jpg',content='New Content',size=1.5MB;Request-5: Manager GET /server/integration/files with parameters fileID='Audience-A/email.docx';Response-5: OK with parameters fileID='Audience-A/email.docx',content='Hello World!',size=12KB]|1
Context: A travel booking app leaks personal information of customers in error response message Requests: [Request-1: User-A PUT /profile with parameters userID='123', email='johnsmith@gmail.com', city='New York', state='NY'; Response-1: Bad Request with parameters error='Cannot process address change for John Smith. SSN: 123-45-6789, DOB: 01/01/1985']|2
Context: A social media app with 1 type of users User, where users can post and read posts only if they login. Requests: [Request-1: User-A POST /api/auth/login with parameters username='micheal',password='z45h23';Response-1: Unauthorized with parameters message='your password hint: my dog\'s name']|0
Context: an stats dashboard for a mobile app with 2 type of users Customer and Privilaged-User, where Customers can view and manage their own healthcare records. Requests: [Request-1: Customer-A GET /healthcare with parameters CustomerID='Customer-A';Response-1: OK with parameters CustomerID='Customer-A', prescriptions=['Medicine A', 'Medicine B'], pastAppointments=[{'Privilaged-User': 'Dr. Johnson', 'Date': '05-05-2023'}, {'Privilaged-User': 'Dr. Smith', 'Date': '10-10-2023'}];Request-2: Customer-B GET /healthcare with parameters CustomerID='Customer-B';Response-2: OK with parameters CustomerID='Customer-B', prescriptions=['Medicine C', 'Medicine D'], pastAppointments=[{'Privilaged-User': 'Dr. Williams', 'Date': '06-06-2023'}, {'Privilaged-User': 'Dr. Brown', 'Date': '12-12-2023'}];Request-3: Customer-A POST /healthcare with parameters CustomerID='Customer-B', prescription='Medicine C';Response-3: OK with parameters message='Prescription added successfully']|1
Context: An online banking app fails to sanitize its error response, leaking account balance information to unauthorized users Requests: [Request-1: User-A POST /login with parameters username='johndoe', password='password123'; Response-1: Forbidden with parameters message='Your account balance is $5000']|2
Context: A dating application where users can view other profiles and connect with them. Requests: [Request-1: User-A POST /api/match with parameters genderPref='female', agePref='20-30'; Response-1: Error with parameters message='No matches found.']The requested action is not appropriate.|0
Context: A Sales reporting website with 2 type of users User and Moderator,where Moderator can view and update User details for their own department. Requests: [Request-1: Moderator-A GET /Users with parameters departmentID='A';Response-1: OK with parameters User-ID='Emp-123', name='John Doe', designation='Software Engineer', salary=5000;Request-2: Moderator-B GET /Users with parameters departmentID='B';Response-2: OK with parameters User-ID='Emp-456', name='Jane Doe', designation='Business Analyst', salary=6000;Request-3: Moderator-B PUT /Users with parameters User-ID='Emp-123', salary=5500;Response-3: OK with parameters message='Salary updated successfully']|1
Context: A website providing online dating services with 2 types of users users and admin, where users can create profiles and communicate with each other. Requests: [Request-1: User-A POST /api/profile/create with parameters name='Micheal', gender='Male', age='50', profession='Actor', email='micheal@gmail.com'; Response-1: OK with parameters message='account created'; Request-2: User-A POST /api/profile/message with parameters message='Hi there!'; Response-2: Error with parameters message='Error. Failed to send message to Jane Doe(email:janeDoe@gmail.com)'; Request-3: User-A POST /api/profile/message with parameters message='How are you?'; Response-3: Error with parameters message='Error. Failed to send message to Clara Jane(email:claraJane@gmail.com)' ] |2
Context: A social media platform application where users can create and manage their own social profiles. Requests: [Request-1: User-A POST /api/profile with parameters name='Lucas Johnson', email='lucas.johnson@mail.com', password='123456', age=28; Response-1: Error with parameters message='Password must be at least 10 characters.'] |0
