prompt|labels
Context: A project management tool with administrators, project managers, and employees who are managers of projects. Project managers can view and make edits to their own projects. Requests: [Request-1: Employee-C POST /pm/api/auth/login with parameters username='johndoe',password='a1b2c3d4';Response-1: Unauthorized with parameters success=false,message='a1b2c3d4 is incorrect password';Request-2: Project Manager-D POST /pm/api/auth/login with parameters username='sarai',password='admin11';Response-2: OK with parameters token='aVe567...']|2
Context: A social media platform where each user can only post, view and edit their own posts. Requests: [Request-1: User-A GET /api/posts with parameters postID='User-A/123';Response-1: OK with parameters postID='User-A/123',content='Hello World!',date='2023-06-20 10:20:30';Request-2: User-B GET /api/posts with parameters postID='User-A/123';Response-2: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to perform this action.',errorDetails='The post id is wrong or not authorized to view.';Request-3: User-A PUT /api/posts with parameters content='Updated Content'; Response-3: OK with parameters postID='User-A/123',content='Updated Content',date='2023-06-20 10:20:30']|0
Context: A social media app, where each user can only access and post on their own profile. Admins can view and edit all profiles. Requests: [Request-1: User-A GET /api/user with parameters userID='User-A';Response-1: OK with parameters userID='User-A',name='John Doe',age=25,profilePic='Pic-A';Request-2: User-B GET /api/user with parameters userID='User-B';Response-2: OK with parameters userID='User-B',name='Jane Doe',age=23,profilePic='Pic-B';Request-3: User-A GET /api/user with parameters userID='User-B';Response-3: OK with parameters userID='User-B',name='Jane Doe',age=23,profilePic='Pic-B']|1
Context: A gym management system where trainers can only view and modify their own workout plan. Requests: [Request-1: Trainer-A POST /workout/api/auth/login with parameters username='trainer1',password='secret';Response-1: Unauthorized with parameters success=false,message='incorrect password';Request-2: Trainer-B POST /workout/api/auth/login with parameters username='trainer2',password='workoutplan';Response-2: OK with parameters sessionID='hjbjhbmmnn...']|2
Context: An email platform where each user can only view their own emails. Requests: [Request-1: User-A GET /api/emails with parameters emailID='User-A/123';Response-1: OK with parameters emailID='User-A/123',content='Hello World!',date='2023-06-20 10:20:30',sender='def@abc.com',recipient='User-A';Request-2: User-A GET /api/emails with parameters emailID='User-B/123';Response-2: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to perform this action.',errorDetails='The email id is wrong or not authorized to view.'];Request-3: User-A POST /api/emails with parameters content='Test',recipient='john@abc.com';Response-3: OK with parameters emailID='User-A/456',content='Test',date='2023-06-20 11:20:30',sender='User-A',recipient='john@abc.com']|0
Context: A messaging app, where each user can only see and edit their own messages and groups. Admins can see and edit all messages and groups. Requests: [Request-1: User-A GET /api/messages with parameters messageID='User-A-123';Response-1: OK with parameters messageID='User-A-123',text='Hello World',sender='User-A',receiver='User-B',timestamp='03-02-2023 11:45 AM';Request-2: User-B GET /api/messages with parameters messageID='User-B-456';Response-2: OK with parameters messageID='User-B-456',text='Hi there',sender='User-B',receiver='User-A',timestamp='03-02-2023 11:45 AM';Request-3: User-A PUT /api/messages with parameters messageID='User-B-456',text='New text';Response-3: OK with parameters messageID='User-B-456',text='New text',sender='User-B',receiver='User-A',timestamp='03-02-2023 11:45 AM']|1
Context: An event booking website with 2 type of users Attendee and Organizer, where each attendee can only access and modify their own events. Organizer can view all events. Requests: [Request-1: Attendee-A PUT /events/attendants with parameters eventID='Event-A';Response-1: OK with parameters attendants=['Attendee-A', 'Attendee-B', 'Attendee-C'];Request-2: Attendee-B PUT /events/attendants with parameters eventID='Event-A';Response-2: Forbidden with parameters message='you are not allowed to modify eventID=\'Event-A\',attendees=[\'Attendee-A\', \'Attendee-B\', \'Attendee-C\']';]|2
Context: A reservation booking app where each user can only view and modify their own reservations. Requests: [Request-1: User-A POST /api/reservations with parameters hotelName='Hilton', roomID='123', startTime='2025-06-01', endTime='2025-06-08';Response-1: OK with parameters reservationID='1234', hotelName='Hilton', roomID='123', startTime='2025-06-01', endTime='2025-06-08';Request-2: User-B GET /api/reservations with parameters reservationID='1234';Response-2: Unauthorized with parameters errorCode=401,errorMessage='You are not authorized to view this reservation.',errorDetails='The reservation id or role is not authorized to view.'];Request-3: User-A PUT /api/reservations with parameters endTime='2026-06-08';Response-3: OK with parameters reservationID='1234', hotelName='Hilton', roomID='123', startTime='2025-06-01', endTime='2026-06-08';Request-4: User-B PUT /api/reservations with parameters hotelName='Sheraton';Response-4: Unauthorized with parameters errorCode=401,errorMessage='You are not authorized to update this reservation.',errorDetails='The reservation id or role is not authorized to update.']|0
Context: A banking app where each user can only access and change their own bank details. Requests: [Request-1: User-A GET /api/bank with parameters bankID='User-A';Response-1: OK with parameters bankID='User-A',balance='$200.5',transactionList=[{Date:'03-02-2023',Amount:$20.5},{Date:'04-02-2023',Amount:$30}];Request-2: User-B GET /api/bank with parameters bankID='User-B';Response-2: OK with parameters bankID='User-B',balance='$300.2',transactionList=[{Date:'03-02-2023',Amount:$50.5},{Date:'07-02-2023',Amount:$45}];Request-3: User-A GET /api/bank with parameters bankID='User-B';Response-3: OK with parameters bankID='User-B',balance='$300.2',transactionList=[{Date:'03-02-2023',Amount:$50.5},{Date:'07-02-2023',Amount:$45}]]|1
Context: An online banking app with 3 type of users Customer, Merchant and Admin. Customers and Merchants can only view and edit their own data. Admins can view and edit all data. Requests: [Request-1: Customer-A POST /onlinebank/api/auth/login with parameters username='jessica',password='fH3sKk';Response-1: Unauthorized with parameters success=false,message='fH3sKk is incorrect password';Request-2: Merchant-A POST /onlinebank/api/auth/login with parameters username='ambrose',password='ambrose1';Response-2: OK with parameters token='qwm76...']|2
Context: A social media platform where each user can only view and modify their own posts and comments. Requests: [Request-1: User-A POST /api/posts with parameters postContent='Hello World!';Response-1: OK with parameters postID='1234', postContent='Hello World!', dateTime='2023-05-01';Request-2: User-B POST /api/comments with parameters postID='1234', commentContent='Nice!';Response-2: OK with parameters commentID='3456', postID='1234', commentContent='Nice!', dateTime='2023-05-02';Request-3: User-A DELETE /api/posts with parameters postID='3456';Response-3: Unauthorized with parameters errorCode=401,errorMessage='You are not authorized to delete this post.',errorDetails='The post id or role is not authorized to delete.']|0
Context: A video streaming app where each user can only view and modify their own playlists. Other users can view playlists but cannot modify them. Requests: [Request-1: User-A GET /api/playlists with parameters playlistID='Playlist-A';Response-1: OK with parameters playlistID='Playlist-A',songs=['Song-A','Song-B','Song-C'];Request-2: User-B GET /api/playlists with parameters playlistID='Playlist-A';Response-2: OK with parameters playlistID='Playlist-A',songs=['Song-A','Song-B','Song-C'];Request-3: User-A PUT /api/playlists with parameters playlistID='Playlist-B',songs=['Song-D','Song-E'];Response-3: OK with parameters playlistID='Playlist-B',songs=['Song-D','Song-E']]|1
Context: A online educational app with 2 types of users Teacher and Student, where Teacher can create a course and Students can attend the course. Requests: [Request-1: Teacher POST /api/database/init with parameters;Response-1: Bad Request with parameters message='MySQL version 8.0.23 not supported, use any version upwards MySQL 8.0.24, PostgresSQL version 13.3 upward supported.'];Request-2: Student GET /api/course/attend with parameters courseId='MATH101';Response-2: OK with parameters message='Loading your course content... Database : SQL Server 2019. Server Apache version 1.5.5']|2
Context: An inventory management app where each user can only view and update their own inventory list. Requests: [Request-1: User-A GET /api/inventory with parameters itemID='1234';Response-1: OK with parameters itemName='Jeffery', itemPrice='100', itemQuantity='10'; Request-2: User-B GET /api/inventory with parameters itemName='Jeffery';Response-2: Unauthorized with parameters errorCode=401,errorMessage='You are not authorized to access this inventory item.',errorDetails='The item id or role is not authorized to view.'];Request-3: User-A PUT /api/inventory with parameters itemQuantity='11';Response-3: OK with parameters itemName='Jeffery', itemPrice='100', itemQuantity='11';Request-4: User-B PUT /api/inventory with parameters itemPrice='120';Response-4: Unauthorized with parameters errorCode=401,errorMessage='You are not authorized to update this inventory item.',errorDetails='The item id or role is not authorized to update.']|0
Context: A social media app where each user has their own profile, and can only view and modify their own posts. Other users can view the posts on the profile of one another, but not modify them. Requests: [Request-1: User-A GET /api/profile with parameters userID='User-A';Response-1: OK with parameters name='User-A', age=25, posts=[{'PostID':'604','Content':'Hello'},{'PostID':'605','Content':'World'}];Request-2: User-B GET /api/profile with parameters userID='User-A';Response-2: OK with parameters name='User-A', age=25, posts=[{'PostID':'604','Content':'Hello'},{'PostID':'605','Content':'World'}];Request-3: User-A PUT /api/profile with parameters name='AnotherName';Response-3: OK with parameters name='AnotherName', age=25, posts=[{'PostID':'604','Content':'Hello'},{'PostID':'605','Content':'World'}]]|1
Context: A music streaming app with 1 types of users Listener, where Listeners can stream music. Requests: [Request-1: Listener-A POST /api/song/play with parameters songID='23k119.02.22';Response-1: Internal Server Error with parameters message='Segmentation Fault (core dumped). Out of memory.'];Request-2: Listener-B POST /api/song/rate with parameters songID='9y2h3.22.90' rating='5';Response-2: OK with parameters message='Rating received. System Error State=Error 404 Not Found Memory used=4GB']|2
Context: A fitness app where each user can only view and update their own profile. Requests: [Request-1: User-A GET /api/profile with parameters userID='User-A';Response-1: OK with parameters name='John Doe', height='165cm',weight='60kg', targetWeight='65kg', targetDate='2024-07-01';Request-2: User-B GET /api/profile with parameters userID='User-B';Response-2: Unauthorized with parameters errorCode=401,errorMessage='You are not authorized to access this profile.',errorDetails='The user id is wrong or not authorized to access.';Request-3: User-A PUT /api/profile with parameters weight='61kg';Response-3: OK with parameters name='John Doe', height='165cm',weight='61kg', targetWeight='65kg', targetDate='2024-07-01';Request-4: User-B PUT /api/profile with parameters weight='80kg';Response-4: Unauthorized with parameters errorCode=401,errorMessage='You are not authorized to update this profile.',errorDetails='The user id or role is not authorized to update.']|0
Context: A messaging app where each user can only access and send messages to other allowed users. Requests: [Request-1: User-A GET /api/messages with parameters userID='User-A';Response-1: OK with parameters messages=[{To:'User-B', From:'User-A', Content:'Hi there!', Time:'10:00AM'}, {To:'User-A', From:'User-C', Content:'Hello!', Time:'10:02AM'}]];Request-2: User-A POST /api/messages with parameters to='User-C', content='New message';Response-2: Unauthorized Access with message='You cannot send message to User-C'];Request 3: User-B GET /api/messages with parameters userID='User-A';Response-3: OK with parameters messages=[{To:'User-B', From:'User-A', Content:'Hi there!', Time:'10:00AM'}]]|1
Context: A ridesharing app with 3 types of users Driver, Passenger and Admin, where Drivers can offer rides and update their own schedule and location. Passengers can create and buy a ticket for rides. Admins can view and delete all data. Requests: [Request-1: Driver-A POST /api/login with parameters username='mike123',password='d3xSw!';Response-1: Unauthorized with parameters message='Your account is locked out due to excessive login attempt. System OS=Windows build 11080.'];Request-2: Passenger-B GET /api/buyticket with parameters Date='2022/05/31';Response-2: OK with parameters message='Ticket bought successfuly! System OS=Ubuntu 18.10, server=Node.js, version=10.13.20']|2
Context: A file-sharing app where each user can only access their own files, except for group folders. Requests: [Request-1: User-A GET /files with parameters fileID='User-A/file.docx';Response-1: OK with parameters fileID='User-A/file.docx',content='Hello World!',size=12KB; Request-2: User-B GET /files with parameters fileID='User-A/report.pdf';Response-2: Unauthorized with parameters errorCode=401,errorMessage='You are not authorized to access this file.',errorDetails='The file does not belong to you.';Request-3: User-C GET /files with parameters fileID='Group/shared.docx';Response-3: OK with parameters fileID='Group/shared.docx', content='Welcome to our company!', size=3MB]|0
Context: An e-commerce website with customers, store managers and an admin. Store managers can add new products and modify prices of products they manage. Admin can modify the price of any product. Customers cannot access or modify product data.Requests: [Request-1: Manager-A GET /api/products with parameters productID='Manager-A'; Response-1: OK with parameters productID='Manager-A', name='Product-A', price=10; Request-2: Admin PUT /api/products with parameters productID='Manager-A', price=14; Response-2: OK with parameters productID='Manager-A', name='Product-A', price=14; Request-3: Manager-B GET /api/products with parameters productID='Manager-A'; Response-3: OK with parameters productID='Manager-A', name='Product-A', price=14;]|1
Context: A dating app with 2 types of users Free and Premium, where Premium users can access all features. Requests: [Request-1: Free-User-A POST /api/login with parameters email='micheal@gmail.com',password='123456';Response-1: Internal Server Error with parameters message='A database error has occured. Check logs for details. server=PostgresSQL, version=13.2'];Request-2: Premium-User-B GET /api/benefit with parameters;Response-2: OK with parameters message='Welcome to our app. Enjoy your Premium plan subscription. server=Apache, version=2.4.4(Default PHP version: 7.3.27)']|2
Context: A chat application where users have private conversations with friends. Requests: [Request-1: User-A POST /api/conversations with parameters friendID='User-B', message='Hey there!';Response-1: OK with parameters conversationID='3223', message='Hey there!', senderID='User-A', receiverID='User-B', dateTime='2023-05-01';Request-2: User-A GET /api/conversations with parameters conversationID='3224';Response-2: Unauthorized with parameters errorCode=401,errorMessage='You are not authorized to view the conversation',errorDetails='The conversation id is wrong or not authorized to view.']|0
Context: A social media app where users can post and view their own content only. Requests: [Request-1: User-A GET /api/posts with parameters postID='Post-A';Response-1: OK with parameters postID='Post-A',content='Hello World!';Request-2: User-A GET /api/posts with parameters postID='Post-B';Response-2: OK with parameters postID='Post-B',content='Welcome to my profile!';Request-3: User-B GET /api/posts with parameters postID='Post-A';Response-3: OK with parameters postID='Post-A',content='Hello World!';Request-4: User-B GET /api/posts with parameters postID='Post-C';Response-4: OK with parameters postID='Post-C',content='Nice day today!';Request-5: Admin GET /api/posts with parameters postID='Post-A';Response-5: OK with parameters postID='Post-A',content='Hello World!']|1
Context: An online store app with 2 types of users Customer and Admin, where each customer can only view and manage their own orders. Admins can view and manage all orders. Requests: [Request-1: Customer-A GET /api/orders with parameters orderID='Order-A';Response-1: OK with parameters orderID='Order-A',totalPrice=70.99,shippingAddress='NYC 22nd floor',paymentStatus='Paid';Request-2: Admin GET /api/orders with parameters orderID='Order-A';Response-2: Bad Request with parameters error='Failed to execute query SELECT * FROM orders WHERE orderID=Order-A'']|2
Context: A banking app allowing customers to view their transactional history. Requests: [Request-1: Customer-A GET /api/transactions with parameters transactionID='1234';Response-1: OK with parameters from='Saving A/c',to='Merchant A/C', amount='1000', transactionTime='2023-05-01';Request-2: Customer-B GET /api/transactions with parameters transactionID='3456';Response-2: OK with parameters from='Checking A/c',to='Merchant A/C', amount='2000', transactionTime='2023-05-02']|0
Context: A social media app where users can view and edit their own posts. Requests: [Request-1: User-A GET /api/posts with parameters postID='Post-A';Response-1: OK with parameters postID='Post-A',content='Hello World!',date='2022-02-01';Request-2: User-B GET /api/posts with parameters postID='Post-B';Response-2: OK with parameters postID='Post-B',content='Bye World!',date='2022-02-05';Request-3: User-A PUT /api/posts with parameters postID='Post-B',content='New Content';Response-3: OK with parameters message='Post updated successfully']|1
Context: A messaging app with 2 types of users User and Admin where Users can chat with each other. Chats are encrypted end-to-end.Requests: [Request-1: User-1 /messages/single/search with parameters terms='who should win election2022?';Response-1: Error with parameters msg='query error, the SQL statement contains a syntax error -  select * from messages where message like '%election2022?' ']|2
Context: A cloud-based password storage and management application. Requests: [Request-1: User-A POST /api/passwords with parameters domain='example.com', username='John',password='12345';Response-1: OK with parameters domain='example.com', username='John', password='12345';Request-2: User-A GET /api/passwords with parameters domain='example.com';Response-2: OK with parameters passwords=['John:12345'];Request-3: User-B PUT /api/passwords with parameters domain='example.com',username='Admin',password='12345';Response-3: Forbidden with parameters errorCode=403,errorMessage='You are not allowed to perform this action.', errorDetails='You do not own this password entry.']|0
Context: A social media platform where each user can only access and modify their own posts. Requests: [Request-1: User-A GET /api/posts with parameters postID='Post-A'; Response-1: OK with parameters postID='Post-A',content='Hello World!';Request-2: User-B GET /api/posts with parameters postID='Post-A'; Response-2: OK with parameters postID='Post-A',content='Hello World!';Request-3: User-A PUT /api/posts with parameters content='New Content'; Response-3: OK with parameters message='Post updated successfully']|1
Context: An online marketplace with 2 type of users Seller and Buyer for advertisements where each seller can only see their own listings. Admins can view and delete all listings.Requests: [Request-1: Seller-A Patch /market/seller/[Seller-A-id]/items/[Seller-A-itemId] with parameters name='Item-A';Response-1: OK with parameters itemId='Seller-A-itemId',name='Item-A',price=3.99,quantity=172;Request-2: Admin GET /market/seller/[Seller-A-id]/items/[Seller-A-itemId] with parameters;Response-2: Bad Request with parameters message='syntax error in query: invalid SQL syntax near ',='Seller-A-id'"""");"""|2
Context: An online food ordering and delivery platform that allows users to place orders only under their own account. Requests: [Request-1: User-A POST /api/orders with parameters food='Pizza';Response-1: OK with parameters food='Pizza',status='pending';Request-2: User-A GET /api/orders;Response-2: OK with parameters orders=[{status='pending',food='Pizza'}];Request-3: User-B PUT /api/orders with parameters orderID='5',food='Definitely not pizza';Response-3: Forbidden with parameters errorCode=403,errorMessage='You are not allowed to perform this action.', errorDetails='You do not have the permission to modify this order.']|0
Context: An e-learning platform where the students of different courses cannot access and modify other students' data. Requests: [Request-1: Student-A GET /api/courses with parameters courseId='A'; Response-1: OK with parameters courseId='A',students=['Student-A']; Request-2: Student-B GET /api/courses with parameters courseId='B'; Response-2: OK with parameters courseId='B',students=['Student-B','-','Student-C']; Request-3: Student-A PUT /api/courses with parameters courseId='A',students=['Student-A','Student-X']; Response-3: OK with parameters courseId='A',students=['Student-A','Student-X']] |1
Context: Travel booking website with 1 type of users Customer, where customers book their own flights.Requests: [Request-1: Customer-A PUT /store/login with parameters email='johndoe@gmail.com',password='ABCfoo';Response-1: Bad Request with parameters code='400',error='php-hash-lib: cannot hash, algorithm not supported']|2
Context: An e-learning platform where students should only be allowed to see their own coursework and grades. Teachers have access to all coursework and grades. Requests: [Request-1: Student-A GET /api/coursework with parameters courseId='Class-1';Response-1: OK with parameters coursework='Answer these 5 questions.';Request-2: Student-A GET /api/grades with parameters courseId='Class-1';Response-2: OK with parameters grade=80;Request-3: Student-B GET /api/coursework with parameters courseId='Class-1';Response-3: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to perform this action.', errorDetails='You are not authorized to view this coursework.';Request-4: Teacher GET /api/coursework with parameters courseId='Class-1';Response-4: OK with parameters coursework=['Answer these 5 questions.', 'Write a summary.'];Request-5: Teacher GET /api/grades with parameters courseId='Class-1';Response-5: OK with parameters grades=[70,80,90]]|0
Context: A document management system where users can only view and edit their own documents. Admins cannot view user documents. Requests: [Request-1: User-A GET /documents with parameters documentID='Doc-A';Response-1: OK with parameters documentID='Doc-A',title='Project Proposal',content='Our company plans to launch a new product',status='Approved';Request-2: User-B GET /documents with parameters documentID='Doc-A';Response-2: OK with parameters documentID='Doc-A',title='Project Proposal',content='Our company plans to launch a new product',status='In Review';Request-3: Admin GET /documents with parameters documentID='Doc-A';Response-3: Error: Not authorized to access resource]|1
Context: A food ordering app with 2 type of users Customer and Restaurant where each customer can only access and modify their own orders. Restaurant can view all orders.Requests: [Request-1: Customer-A GET /api/orders with parameters orderID='Order-A';Response-1: OK with parameters orderID='Order-A',menu=['pizza','coke'],status='Delivered';Request-2: Customer-B GET /api/orders with parameters orderID='Order-A';Response-2: Forbidden with parameters results='you are not authorized to view orderID=\'Order-A\',menu=[\'pizza\',\'coke\'],status=\'Delivered\'';]|2
Context: A cloud-based workspace where users can create documents which can only be edited by the owner of the respective document. Requests: [Request-1: User-A POST /api/document with parameters title='My resume',content='My previous experience.';Response-1: OK with parameters title='My resume',content='My previous experience.';Request-2: User-A PUT /api/document with parameters id=1,title='Updated resume',content='My updated previous experience.';Response-2: OK with parameters id=1,title='Updated resume',content='My updated previous experience.';Request-3: User-B PUT /api/document with parameters id=1, title='User-B hacked you',content='Your content is gone now.';Response-3: Forbidden with parameters errorCode=403,errorMessage='You are not allowed to perform this action.', errorDetails='You do not own this document.']|0
Context: An online library management system where each user can only view and borrow their own books. Librarians cannot view user details. Requests: [Request-1: User-A GET /books with parameters bookID='Book-A';Response-1: OK with parameters bookID='Book-A',title='Harry Potter and the Philosopher's Stone',author='J.K. Rowling',status='Available';Request-2: User-A PUT /books with parameters bookID='Book-A',status='Borrowed';Response-2: OK with parameters bookID='Book-A',title='Harry Potter and the Philosopher's Stone',author='J.K. Rowling',status='Borrowed';Request-3: Librarian GET /books with parameters userID='User-A';Response-3: Error: Not authorized to access resource]|1
Context: A school management system where teachers can only view and modify their own grades and attendance records.Requests: [Request-1: Teacher-A POST /school/records/security/check with parameters credential='jdoe',password='A2B1C';Response-1: Forbidden with parameters details='account not found, did you mean j.doe@school.edu?']|2
Context: A messaging app where users can send messages to each other. Users can only view conversations which they have been added to. Requests: [Request-1: User-A POST /api/newChat with parameters user='User-B';Response-1: OK with parameters chatID='1001';Request-2: User-B POST /api/send with parameters chatID='1001',message='Hello, world!';Response-2: OK with parameters messageID='3001';Request-3: User-A GET /api/chat with parameters chatID='1001';Response-4: OK with parameters messages=['User-A: Hi', 'User-B: Hello, world!']]|0
Context: A social media platform where users can post their content and follow other users, each user can only view their own posts. Requests: [Request-1: User-A GET /api/posts with parameters userID='User-A';Response-1: OK with parameters postID='Post-A', content='Hello World!', on='2022-05-05', views=10, likes=1;Request-2: User-B GET /api/posts with parameters userID='User-B';Response-2: OK with parameters postID='Post-B', content='My First Post', on='2023-01-01', views=20, likes=3;Request-3: User-A GET /api/posts with parameters userID='User-B';Response-3: OK with parameters postID='Post-B', content='My First Post', on='2023-01-01', views=20, likes=3]|1
Context: An ecommerce app with 3 types of users Customer, Merchant and Admin. Customers and Merchants can only view and edit their own data. Requests: [Request-1: Customer-A POST /workshop/api/auth/login with parameters username='mikey',password='123';Response-1: Unauthorized with parameters success=false,message='123 is incorrect password';Request-2: Customer-B POST /workshop/api/auth/login with parameters username='beatrice',password='123123';Response-2: OK with parameters token='xyz123...']|2
Context: A web app that stores blog content, where only the writer of the content can edit or delete it. Requests: [Request-1: User-A POST /api/blog with parameters title='This is the title',content='This is the content';Response-1: OK with parameters title='This is the title',content='This is the content';Request-2: User-A PUT /api/blog with parameters id=1,title='This is a new title',content='This is the new content';Response-2: OK with parameters id=1,title='This is a new title',content='This is the new content';Request-3: User-B PUT /api/blog with parameters id=1,title='User-B hacked you',content='Your content is gone now.';Response-3: Forbidden with parameters errorCode=403,errorMessage='You are not allowed to perform this action.', errorDetails='You do not own this blog post.']|0
Context: An online education platform where each student can only access and modify their own courses. Requests: [Request-1: Student-A GET /api/courses with parameters courseID='Course-A';Response-1: OK with parameters courseID='Course-A',name='Calculus',teacher='Dr. Wallace',duration='10 weeks';Request-2: Student-B GET /api/courses with parameters courseID='Course-A';Response-2: OK with parameters courseID='Course-A',name='Calculus',teacher='Dr. Wallace',duration='10 weeks';Request-3: Student-A POST /api/courses with parameters name='Python',teacher='Dr. Johnson',duration='12 weeks';Response-3: Created with parameters courseID='Course-B',name='Python',teacher='Dr. Johnson',duration='12 weeks']|1
Context: A payment service with 2 types of users Customer and Merchant, where customers can pay merchants and merchants can view their transactions. Requests: [Request-1: Customer-A POST /payment with parameters recipient='Merchant-B', amount='100USD';Response-1: Error with parameters message='Payment failed, Merchant-B account is locked']|2
Context: A social network platform where users can create posts visible only to their friends. Each user has friends stored in their profile. Requests: [Request-1: User-A GET /api/friends;Response-1: OK with parameters friends=['User-B', 'User-C'];Request-2: User-A POST /api/post with parameters content='My Happy day.',friends=['User-B', 'User-C'];Response-2: OK with parameters content='My Happy Day.',postedTo=['User-B', 'User-C'];Request-3: User-B GET /api/posts;Response-3: OK with parameters posts=['User-A posted: My Happy Day.']]|0
Context: A project management system where one user can only access and modify their own projects. Requests: [Request-1: User-A GET /api/projects with parameters projectID='Project-A';Response-1: OK with parameters projectID='Project-A',name='Project A',description='A project description',tasks=[{'Task-A': 'in-progress', 'Task-B': 'completed', 'Task-C': 'pending'}];Request-2: User-B GET /api/projects with parameters projectID='Project-A';Response-2: OK with parameters projectID='Project-A',name='Project A',description='A project description',tasks=[{'Task-A': 'in-progress', 'Task-B': 'completed', 'Task-C': 'pending'}];Request-3: User-A PUT /api/projects with parameters projectID='Project-A', description='An updated description';Response-3: OK with parameters projectID='Project-A',name='Project A',description='An updated description',tasks=[{'Task-A': 'in-progress', 'Task-B': 'completed', 'Task-C': 'pending'}]] |1
Context: A health records storage app with 2 types of users User and Admin, where each user can only view and upload their own data. Admins cannot view user data. Requests: [Request-1: User-A GET /api/records/heartrate with parameters date=2022-10-20;Response-1: Error with parameters details='Internal server error: cannot retrieve data from database schema.heartrate']|2
Context: A flight booking app where each user can view and modify only their own reservation information. Requests: [Request-1: Passenger-A POST /api/reservations with parameters flightNumber='FA123', itinerary=[{'origin': 'LAX', 'destination': 'SFO', 'duration': 360}]; Response-1: OK with parameters flightNumber='FA123',itinerary=[{'origin': 'LAX', 'destination': 'SFO', 'duration': 360},{'origin': 'SFO', 'destination': 'LAX', 'duration': 360}]; Request-2: Passenger-A GET /api/reservations; Response-2: OK with parameters reservations=[{'flightNumber': 'FA123', 'itinerary': [{'origin': 'LAX', 'destination': 'SFO', 'duration': 360},{'origin': 'SFO', 'destination': 'LAX', 'duration': 360}]}]; Request-3: Passenger-B POST /api/reservations with parameters flightNumber='FB234', itinerary=[{'origin': 'SFO', 'destination': 'JFK', 'duration': 480}]; Response-3: Unauthorized with parameters errorCode=401,errorMessage='You are not allowed to perform this action.']|0
Context: A video streaming website where users can only view and manage their own playlists. Requests: [Request-1: User-A GET /api/playlists with parameters playlistID='User-A/LikedVideos';Response-1: OK with parameters playlistID='User-A/LikedVideos',videos=['Video-A','Video-B','Video-C'];Request-2: User-B GET /api/playlists with parameters playlistID='User-A/LikedVideos';Response-2: OK with parameters playlistID='User-A/LikedVideos',videos=['Video-A','Video-B','Video-C'];Request-3: User-A POST /api/playlists with parameters playlistID='User-A/WatchLater',videos=['Video-D'];Response-3: OK with parameters message='Playlist updated successfully']|1
Context: An ecommerce app with 3 types of users Customer, Merchant and Admin. Requests: [Request-1: Customer-A POST /workshop/api/auth/login with parameters username='johnsmith@auction.com',password='password';Response-1: Unauthorized with parameters success=false,message='johnsmith@auction.com account does not exist';Request-2: Customer-B GET /workshop/api/product/[productId] with parameters productId=12345;Response-2: Forbidden with parameters message='only merchants are authorized to view this product.']|2
Context: An online food ordering app where customers can view only their own order history. Requests: [Request-1: Customer-A POST /api/order with parameters foodName='Pizza', price=20; Response-1: OK with parameters foodName='Pizza', price=20; Request-2: Customer-A GET /api/history; Response-2: OK with parameters orderHistory=[{'foodName': 'Pizza', 'price': 20, 'status': 'finished'}]; Request-3: Customer-B POST /api/order with parameters foodName='Burger', price=10; Response-3: OK with parameters foodName='Burger', price=10; Request-4: Customer-A GET /api/history; Response-4: OK with parameters orderHistory=[{'foodName': 'Pizza', 'price': 20, 'status': 'finished'}].]|0
Context: A social media platform where each user can only access and modify their own posts. Requests: [Request-1: User-A GET /api/posts with parameters postID='Post-A';Response-1: OK with parameters postID='Post-A',content='Hello World!',likes=12;Request-2: User-B GET /api/posts with parameters postID='Post-A';Response-2: OK with parameters postID='Post-A',content='Hello World!',likes=12;Request-3: User-A DELETE /api/posts with parameters postID='Post-A';Response-3: OK with parameters message='Post deleted successfully'] |1
Context: A messaging app with 2 types of users User and Admin where Users can chat with each other. Chats are encrypted end-to-end. Requests: [Request-1: User-1 /messages/august/search with parameters terms='who should win eurovison?';Response-1: Error with parameters msg='cannot serialize response {command: 'SELECT',rowCount: 3,oid: null,rows:[{ id: 1, name: 'John', age: 25 },{ id: 2, name: 'Jane', age: 30 },{ id: 3, name: 'Sam', age: 35 }],fields: [{ name: 'id', tableID: 123, columnID: 1, dataTypeID: 23 },{ name: 'name', tableID: 123, columnID: 2, dataTypeID: 25 },{ name: 'age', tableID: 123, columnID: 3, dataTypeID: 23 },commandComplete: 'slct * fr tb lim 3 }'] |2
Context: An online marketplace where each user can view and buy products available for sale. Requests: [Request-1: Customer-A GET /api/products with parameters productId=1; Response-1: OK with parameters productId=1, productName='Product-1', price=50, description='The best product'; Request-2: Customer-A GET /api/products with parameters productId=2; Response-2: OK with parameters productId=2, productName='Product-2', price=100, description='Another product'; Request-3: Customer-B GET /api/products with parameters productId=1; Response-3: OK with parameters productId=1, productName='Product-1', price=50, description='The best product'.]|0
